video_id,label,offset,length
42939,pity,330767,37
42940,pity,330804,31
42942,pity,330835,53
42945,pity,330888,42
43078,plant,330930,95
43090,plant,331025,39
43079,plant,331064,28
43081,plant,331092,41
43083,plant,331133,22
43254,plenty,331155,65
43255,plenty,331220,39
43257,plenty,331259,27
43258,plenty,331286,32
43261,plenty,331318,43
43367,pneumonia,331361,21
43368,pneumonia,331382,20
43369,pneumonia,331402,34
43371,pneumonia,331436,28
43373,pneumonia,331464,52
66309,politics,331516,32
43594,politics,331548,49
43595,politics,331597,18
43596,politics,331615,57
43598,politics,331672,23
43599,politics,331695,41
43800,position,331736,55
43801,position,331791,19
43802,position,331810,56
43807,position,331866,43
43986,pound,331909,44
43996,pound,331953,44
43987,pound,331997,18
43988,pound,332015,39
43989,pound,332054,37
43994,pound,332091,25
43999,pour,332116,27
44007,pour,332143,22
44011,pour,332165,41
44000,pour,332206,22
44001,pour,332228,21
44097,praise,332249,41
44098,praise,332290,38
44100,praise,332328,24
44101,praise,332352,19
44103,praise,332371,49
44147,preach,332420,37
44148,preach,332457,22
44149,preach,332479,42
44151,preach,332521,17
44153,preach,332538,43
44396,pressure,332581,40
44397,pressure,332621,22
44398,pressure,332643,47
44400,pressure,332690,30
44402,pressure,332720,46
66331,principal,332766,34
44538,principal,332800,19
44539,principal,332819,41
44541,principal,332860,24
44544,principal,332884,40
44588,priority,332924,50
44584,priority,332974,19
44586,priority,332993,18
44587,priority,333011,19
44776,professional,333030,50
44777,professional,333080,22
44778,professional,333102,17
44779,professional,333119,18
44780,professional,333137,40
44782,professional,333177,21
44783,professional,333198,39
44790,professor,333237,42
44791,professor,333279,49
44793,professor,333328,28
44794,professor,333356,25
44796,professor,333381,48
66340,promote,333429,38
44906,promote,333467,54
44907,promote,333521,49
44910,promote,333570,34
45051,prostitute,333604,48
45052,prostitute,333652,48
45054,prostitute,333700,20
45057,prostitute,333720,37
45090,proud,333757,45
45091,proud,333802,16
45092,proud,333818,34
45094,proud,333852,18
45096,proud,333870,44
45819,quote,333914,60
45820,quote,333974,32
45821,quote,334006,15
45822,quote,334021,58
45824,quote,334079,17
45826,quote,334096,44
46491,receive,334140,35
46492,receive,334175,20
46493,receive,334195,38
46495,receive,334233,23
46497,receive,334256,44
66376,recent,334300,26
66377,recent,334326,26
46500,recent,334352,58
46501,recent,334410,19
46502,recent,334429,21
46503,recent,334450,43
46506,recent,334493,39
46759,reduce,334532,22
46762,reduce,334554,46
46752,reduce,334600,15
46753,reduce,334615,20
46754,reduce,334635,50
46791,refer,334685,36
46792,refer,334721,17
46793,refer,334738,20
46795,refer,334758,20
46797,refer,334778,41
46775,referee,334819,37
46776,referee,334856,16
46779,referee,334872,18
46780,referee,334890,22
46783,referee,334912,42
47028,relate,334954,43
47029,relate,334997,17
47030,relate,335014,61
47032,relate,335075,22
47034,relate,335097,41
47059,relax,335138,47
47060,relax,335185,47
47063,relax,335232,19
47066,relax,335251,45
66389,remote control,335296,30
47221,remote control,335326,43
47222,remote control,335369,19
47224,remote control,335388,19
47225,remote control,335407,39
47271,rent,335446,35
47272,rent,335481,17
47273,rent,335498,41
47277,rent,335539,19
47279,rent,335558,41
47440,reputation,335599,38
47441,reputation,335637,15
47442,reputation,335652,48
47444,reputation,335700,18
47447,reputation,335718,49
66394,resign,335767,25
47554,resign,335792,45
47555,resign,335837,35
47557,resign,335872,21
47561,resign,335893,52
47645,responsible,335945,49
47646,responsible,335994,37
47648,responsible,336031,20
47652,responsible,336051,45
66407,ridiculous,336096,20
48073,ridiculous,336116,49
48074,ridiculous,336165,55
48077,ridiculous,336220,17
48273,road,336237,37
48274,road,336274,34
48277,road,336308,17
48279,road,336325,48
48340,robot,336373,50
48341,robot,336423,25
48344,robot,336448,34
48346,robot,336482,43
48684,rubber,336525,46
48685,rubber,336571,30
48686,rubber,336601,42
48688,rubber,336643,30
48691,rubber,336673,39
48995,safe,336712,49
48996,safe,336761,12
49006,safe,336773,47
48997,safe,336820,54
49002,safe,336874,20
49342,sauce,336894,28
49343,sauce,336922,60
49345,sauce,336982,30
49349,sauce,337012,40
49358,sausage,337052,35
49359,sausage,337087,43
49362,sausage,337130,16
49365,sausage,337146,37
65577,scold,337183,23
49672,scold,337206,21
49673,scold,337227,20
49675,scold,337247,53
50372,senior,337300,42
50363,senior,337342,60
50364,senior,337402,19
50365,senior,337421,20
50367,senior,337441,39
50370,senior,337480,22
50454,september,337502,56
50453,september,337558,31
50456,september,337589,31
50459,september,337620,40
50460,september,337660,40
66458,several,337700,24
50704,several,337724,40
50705,several,337764,43
50707,several,337807,20
50813,shame,337827,46
50814,shame,337873,14
50815,shame,337887,39
50817,shame,337926,18
50819,shame,337944,44
50902,shave,337988,18
50904,shave,338006,47
50895,shave,338053,32
50896,shave,338085,14
51160,shoot,338099,19
51165,shoot,338118,45
51154,shoot,338163,14
51155,shoot,338177,14
51156,shoot,338191,43
66472,shoulder,338234,28
51276,shoulder,338262,29
51278,shoulder,338291,17
51281,shoulder,338308,34
51716,silver,338342,47
51726,silver,338389,41
51717,silver,338430,15
51718,silver,338445,16
51719,silver,338461,45
51721,silver,338506,24
51749,simple,338530,54
51750,simple,338584,25
51751,simple,338609,51
51755,simple,338660,20
51757,simple,338680,40
66487,siren,338720,31
66486,siren,338751,39
51871,siren,338790,47
51872,siren,338837,52
51874,siren,338889,27
51876,siren,338916,43
69475,size,338959,35
52046,size,338994,45
52047,size,339039,39
52049,size,339078,22
52051,size,339100,35
69476,skate,339135,59
52072,skate,339194,25
52073,skate,339219,37
52076,skate,339256,41
52167,skin,339297,40
52158,skin,339337,35
52159,skin,339372,16
52160,skin,339388,13
52161,skin,339401,34
52163,skin,339435,18
52214,skunk,339453,50
52215,skunk,339503,31
52216,skunk,339534,39
52217,skunk,339573,22
52221,skunk,339595,39
66505,slice,339634,29
52382,slice,339663,51
52373,slice,339714,59
52378,slice,339773,29
52660,smooth,339802,52
52662,smooth,339854,17
52663,smooth,339871,30
52665,smooth,339901,37
52668,smooth,339938,35
52686,snack,339973,63
52687,snack,340036,14
52688,snack,340050,14
52691,snack,340064,25
52694,snack,340089,35
66520,snowman,340124,38
66521,snowman,340162,40
52871,snowman,340202,41
52874,snowman,340243,37
52877,snowman,340280,50
66526,society,340330,35
53000,society,340365,40
52992,society,340405,54
52993,society,340459,25
52997,society,340484,20
53261,song,340504,50
53262,song,340554,43
53264,song,340597,26
53265,song,340623,21
53267,song,340644,49
53340,sore throat,340693,51
53341,sore throat,340744,33
53343,sore throat,340777,52
53344,sore throat,340829,49
53345,sore throat,340878,86
53347,sore throat,340964,15
53457,south america,340979,54
53458,south america,341033,41
53459,south america,341074,33
53460,south america,341107,50
53463,south america,341157,37
53464,south america,341194,55
66541,spanish,341249,35
53564,spanish,341284,21
53565,spanish,341305,21
53566,spanish,341326,34
53570,spanish,341360,41
53620,speak,341401,45
53621,speak,341446,44
53622,speak,341490,22
53623,speak,341512,28
53626,speak,341540,42
53736,speed,341582,26
53737,speed,341608,14
53738,speed,341622,39
53741,speed,341661,22
53744,speed,341683,45
69487,spell,341728,40
53771,spell,341768,50
53772,spell,341818,15
53773,spell,341833,36
53775,spell,341869,19
53778,spell,341888,43
54004,spoon,341931,23
54014,spoon,341954,43
54007,spoon,341997,20
54008,spoon,342017,24
54116,spring,342041,52
54117,spring,342093,32
54118,spring,342125,23
54119,spring,342148,35
54121,spring,342183,28
54124,spring,342211,37
54363,standard,342248,41
54364,standard,342289,22
54366,standard,342311,43
54368,standard,342354,34
54370,standard,342388,60
54530,statistics,342448,24
54531,statistics,342472,64
54533,statistics,342536,27
54536,statistics,342563,44
54762,sticky,342607,19
54763,sticky,342626,14
54764,sticky,342640,51
54766,sticky,342691,21
54768,sticky,342712,42
54787,still,342754,19
66555,still,342773,36
54780,still,342809,56
54791,still,342865,49
54781,still,342914,30
55188,stretch,342944,31
55189,stretch,342975,21
55191,stretch,342996,22
55195,stretch,343018,39
56271,sweden,343057,31
56272,sweden,343088,18
56273,sweden,343106,17
56276,sweden,343123,30
56367,swimsuit,343153,56
56370,swimsuit,343209,33
56371,swimsuit,343242,43
56372,swimsuit,343285,51
56373,swimsuit,343336,47
56481,sympathy,343383,55
56482,sympathy,343438,53
56485,sympathy,343491,42
56488,sympathy,343533,43
56762,take turns,343576,46
56763,take turns,343622,38
56764,take turns,343660,58
56766,take turns,343718,31
56767,take turns,343749,22
56768,take turns,343771,21
56769,take turns,343792,21
56771,take up,343813,19
56772,take up,343832,28
56773,take up,343860,54
56775,take up,343914,18
57168,technology,343932,71
57169,technology,344003,62
57170,technology,344065,48
57172,technology,344113,19
57175,technology,344132,44
57321,temple,344176,45
57322,temple,344221,22
57323,temple,344243,20
57324,temple,344263,50
57327,temple,344313,20
57329,temple,344333,40
57368,tender,344373,47
57369,tender,344420,50
57371,tender,344470,33
57373,tender,344503,41
57374,tender,344544,48
57375,tender,344592,45
57596,thailand,344637,42
57597,thailand,344679,14
57598,thailand,344693,40
57600,thailand,344733,21
57601,thailand,344754,15
57603,thailand,344769,37
57706,theater,344806,44
57707,theater,344850,42
57709,theater,344892,44
57712,theater,344936,41
69503,them,344977,50
57751,them,345027,47
57752,them,345074,47
57754,them,345121,22
57756,them,345143,38
57744,theme,345181,50
57745,theme,345231,39
57746,theme,345270,44
57748,theme,345314,17
57750,theme,345331,44
57890,thick,345375,22
57901,thick,345397,33
57892,thick,345430,18
57893,thick,345448,17
57896,thick,345465,21
69507,this,345486,31
58077,this,345517,10
66628,this,345527,38
58072,this,345565,40
58252,throat,345605,46
58253,throat,345651,22
58254,throat,345673,41
58256,throat,345714,21
58258,throat,345735,36
66649,tissue,345771,33
58611,tissue,345804,33
58612,tissue,345837,32
58613,tissue,345869,67
58614,tissue,345936,18
58616,tissue,345954,33
66656,tongue,345987,34
58822,tongue,346021,45
58824,tongue,346066,14
58826,tongue,346080,20
58829,tongue,346100,40
58834,tonight,346140,55
58835,tonight,346195,28
58836,tonight,346223,38
58838,tonight,346261,17
58840,tonight,346278,44
58972,tornado,346322,29
58977,tornado,346351,48
58979,tornado,346399,19
58980,tornado,346418,23
58983,tornado,346441,45
59349,tranquil,346486,44
59350,tranquil,346530,48
59352,tranquil,346578,35
59353,tranquil,346613,18
59354,tranquil,346631,34
59383,transform,346665,36
59384,transform,346701,50
59386,transform,346751,22
59389,transform,346773,42
60057,tutor,346815,56
60058,tutor,346871,22
60059,tutor,346893,44
60062,tutor,346937,25
60064,tutor,346962,38
60164,twin,347000,35
60155,twin,347035,16
60156,twin,347051,35
60159,twin,347086,25
60161,twin,347111,23
60730,united states,347134,43
60722,united states,347177,44
60723,united states,347221,37
60724,united states,347258,18
60728,united states,347276,29
66732,visitor,347305,23
61826,visitor,347328,68
61827,visitor,347396,43
61829,visitor,347439,36
61831,visitor,347475,56
62145,wake up,347531,21
62143,wake up,347552,48
62146,wake up,347600,37
62148,wake up,347637,17
62150,wake up,347654,39
66745,wallet,347693,36
62189,wallet,347729,41
62190,wallet,347770,19
62191,wallet,347789,35
62192,wallet,347824,20
62195,wallet,347844,44
62229,wander,347888,49
62230,wander,347937,14
62231,wander,347951,51
62234,wander,348002,35
62236,wander,348037,53
62790,weight,348090,60
62791,weight,348150,31
62792,weight,348181,41
62793,weight,348222,37
62796,weight,348259,25
62797,weight,348284,44
69530,whale,348328,46
62942,whale,348374,44
62933,whale,348418,57
62934,whale,348475,17
62936,whale,348492,20
62937,whale,348512,46
66772,whatever,348558,32
62952,whatever,348590,30
62953,whatever,348620,43
62955,whatever,348663,27
63598,within,348690,28
63599,within,348718,19
63600,within,348737,36
63603,within,348773,29
63604,within,348802,43
63701,wonder,348845,30
66800,wonder,348875,27
63695,wonder,348902,61
63696,wonder,348963,17
63697,wonder,348980,45
66805,worker,349025,24
63780,worker,349049,55
63781,worker,349104,47
63783,worker,349151,19
63785,worker,349170,47
66812,worthless,349217,27
63917,worthless,349244,13
63918,worthless,349257,42
63920,worthless,349299,24
63922,worthless,349323,39
69542,wrap,349362,38
63970,wrap,349400,36
63971,wrap,349436,60
63974,wrap,349496,32
63975,wrap,349528,26
63978,wrap,349554,47
65006,accent,349601,31
00583,accent,349632,19
00584,accent,349651,21
00585,accent,349672,19
00586,accent,349691,20
65014,act,349711,31
00846,act,349742,20
00847,act,349762,57
00849,act,349819,44
00851,act,349863,39
00943,adapt,349902,67
00944,adapt,349969,57
00946,adapt,350026,15
00947,adapt,350041,41
00949,adapt,350082,26
00951,adapt,350108,47
01064,adjective,350155,41
01065,adjective,350196,17
01066,adjective,350213,91
01068,adjective,350304,25
01073,adjust,350329,47
01074,adjust,350376,50
01076,adjust,350426,26
01079,adjust,350452,52
65020,admire,350504,32
01100,admire,350536,48
01101,admire,350584,70
01103,admire,350654,24
01107,admire,350678,51
65021,admit,350729,22
01127,admit,350751,45
01118,admit,350796,17
01120,admit,350813,70
01122,admit,350883,19
01226,advanced,350902,54
01227,advanced,350956,29
01229,advanced,350985,34
01231,advanced,351019,48
01264,adverb,351067,36
01265,adverb,351103,49
01266,adverb,351152,76
01268,adverb,351228,21
65037,agreement,351249,26
01583,agreement,351275,48
01584,agreement,351323,18
01585,agreement,351341,41
01586,agreement,351382,22
01587,agreement,351404,35
01621,aid,351439,38
01622,aid,351477,25
01624,aid,351502,57
01626,aid,351559,25
01627,aid,351584,15
02008,alligator,351599,42
02009,alligator,351641,19
02010,alligator,351660,63
02012,alligator,351723,27
02014,alligator,351750,55
02429,amputate,351805,71
02430,amputate,351876,16
02431,amputate,351892,41
02434,amputate,351933,28
02435,amputate,351961,45
02485,anatomy,352006,50
02487,anatomy,352056,46
02490,anatomy,352102,54
02492,anatomy,352156,48
02643,annoy,352204,45
02653,annoy,352249,43
02644,annoy,352292,19
02645,annoy,352311,68
02851,anyway,352379,35
02852,anyway,352414,54
02854,anyway,352468,27
02856,anyway,352495,42
65088,approach,352537,32
03090,approach,352569,39
03092,approach,352608,19
03093,approach,352627,63
03096,approach,352690,19
65093,arizona,352709,29
03315,arizona,352738,21
03316,arizona,352759,58
03318,arizona,352817,28
03765,assist,352845,33
03766,assist,352878,34
03768,assist,352912,25
03769,assist,352937,15
03771,assist,352952,38
03799,assume,352990,67
03800,assume,353057,45
03802,assume,353102,17
03805,assume,353119,43
04050,attorney,353162,43
04051,attorney,353205,60
04053,attorney,353265,27
04055,attorney,353292,55
04129,audiologist,353347,57
04130,audiologist,353404,61
04132,audiologist,353465,41
04134,audiologist,353506,44
04136,audiology,353550,39
04137,audiology,353589,27
04139,audiology,353616,33
04141,audiology,353649,51
04200,austria,353700,54
04201,austria,353754,44
04202,austria,353798,20
04203,austria,353818,66
04218,author,353884,48
04219,author,353932,68
04221,author,354000,36
04223,author,354036,41
04301,available,354077,47
04302,available,354124,44
04304,available,354168,16
04307,available,354184,46
04375,aware,354230,44
04376,aware,354274,46
04378,aware,354320,26
04380,aware,354346,47
05017,baptize,354393,15
05018,baptize,354408,21
05019,baptize,354429,36
05020,baptize,354465,31
05025,baptize,354496,47
65143,basic,354543,25
05216,basic,354568,23
05217,basic,354591,59
05219,basic,354650,34
65176,berry,354684,22
05987,berry,354706,27
05988,berry,354733,18
05989,berry,354751,21
05992,berry,354772,52
06007,beside,354824,45
05998,beside,354869,42
05999,beside,354911,65
06001,beside,354976,21
06002,beside,354997,23
65180,between,355020,23
06081,between,355043,42
06082,between,355085,24
06083,between,355109,54
06085,between,355163,24
06087,between,355187,48
65185,binoculars,355235,30
06299,binoculars,355265,22
06300,binoculars,355287,18
06302,binoculars,355305,57
06787,blow,355362,39
06788,blow,355401,15
06789,blow,355416,50
06792,blow,355466,24
06794,blow,355490,51
06922,boast,355541,18
06923,boast,355559,61
06925,boast,355620,35
06928,boast,355655,55
06976,boil,355710,50
06968,boil,355760,44
06969,boil,355804,24
06972,boil,355828,29
07127,bookstore,355857,36
07128,bookstore,355893,47
07130,bookstore,355940,31
07131,bookstore,355971,60
07430,boxing,356031,21
07431,boxing,356052,52
07433,boxing,356104,26
07435,boxing,356130,49
07506,braid,356179,47
07509,braid,356226,18
07510,braid,356244,76
07515,braid,356320,37
07527,brain,356357,38
07528,brain,356395,46
07530,brain,356441,22
07532,brain,356463,41
07613,breakdown,356504,69
07618,breakdown,356573,26
65253,breakdown,356599,37
07612,breakdown,356636,34
07624,breakfast,356670,55
07625,breakfast,356725,30
07626,breakfast,356755,51
07628,breakfast,356806,22
07630,breakfast,356828,48
07699,breeze,356876,18
07702,breeze,356894,35
07703,breeze,356929,51
07706,breeze,356980,60
07861,brochure,357040,36
07862,brochure,357076,62
07864,brochure,357138,25
07866,brochure,357163,46
08087,buffalo,357209,29
08088,buffalo,357238,28
08089,buffalo,357266,30
08093,buffalo,357296,14
08095,buffalo,357310,41
08302,burp,357351,21
08303,burp,357372,50
08305,burp,357422,19
08308,burp,357441,44
08338,bush,357485,60
08339,bush,357545,85
08340,bush,357630,43
08341,bush,357673,56
08343,bush,357729,35
08345,bush,357764,45
08510,bye,357809,50
08512,bye,357859,30
08514,bye,357889,28
08515,bye,357917,37
08517,bye,357954,46
08772,camel,358000,41
08773,camel,358041,26
08774,camel,358067,57
08780,camel,358124,44
08889,candidate,358168,30
08890,candidate,358198,21
08891,candidate,358219,57
08893,candidate,358276,17
08894,candidate,358293,46
65301,cannot,358339,36
08970,cannot,358375,40
08967,cannot,358415,34
08968,cannot,358449,16
08972,cannot,358465,11
08974,cannot,358476,43
09259,carnival,358519,36
09260,carnival,358555,36
09261,carnival,358591,77
09262,carnival,358668,32
09264,carnival,358700,56
09501,caterpillar,358756,44
09502,caterpillar,358800,18
09503,caterpillar,358818,62
09507,caterpillar,358880,51
65344,cheerleader,358931,32
10250,cheerleader,358963,37
10251,cheerleader,359000,33
10252,cheerleader,359033,26
10296,chemical,359059,70
10297,chemical,359129,38
10298,chemical,359167,47
10300,chemical,359214,40
10301,chemical,359254,48
10609,choke,359302,16
10611,choke,359318,16
10612,choke,359334,16
10614,choke,359350,47
10679,christ,359397,49
10680,christ,359446,51
10682,christ,359497,18
10684,christ,359515,46
11103,click,359561,52
11113,click,359613,44
11104,click,359657,14
11105,click,359671,49
11293,closet,359720,52
11284,closet,359772,35
11285,closet,359807,37
11286,closet,359844,16
11287,closet,359860,64
11408,clueless,359924,18
11409,clueless,359942,43
11413,clueless,359985,20
11414,clueless,360005,23
11416,clueless,360028,53
11418,clumsy,360081,63
11419,clumsy,360144,18
11420,clumsy,360162,59
11422,clumsy,360221,43
11424,clumsy,360264,44
11686,collect,360308,29
11687,collect,360337,56
11689,collect,360393,19
11693,collect,360412,42
11930,comma,360454,60
11931,comma,360514,17
11933,comma,360531,12
11935,comma,360543,48
65382,comment,360591,33
11971,comment,360624,40
11972,comment,360664,21
11973,comment,360685,43
11978,comment,360728,45
11994,commit,360773,51
11995,commit,360824,36
11997,commit,360860,19
12000,commit,360879,44
65383,committee,360923,36
12005,committee,360959,48
12006,committee,361007,47
12008,committee,361054,20
12010,committee,361074,47
12023,common sense,361121,62
12024,common sense,361183,39
12025,common sense,361222,45
12027,common sense,361267,20
12028,common sense,361287,44
12158,compete,361331,53
12159,compete,361384,49
12161,compete,361433,28
12164,compete,361461,42
12636,congratulations,361503,25
12637,congratulations,361528,16
12638,congratulations,361544,29
12641,congratulations,361573,47
12755,consider,361620,52
12758,consider,361672,30
12759,consider,361702,26
12761,consider,361728,54
12819,construct,361782,68
12820,construct,361850,43
12823,construct,361893,31
12824,construct,361924,31
12826,construct,361955,45
65398,consume,362000,28
12863,consume,362028,44
12855,consume,362072,14
12860,consume,362086,14
12942,contest,362100,51
12943,contest,362151,47
12945,contest,362198,28
12947,contest,362226,37
13087,conversation,362263,38
13091,conversation,362301,27
13093,conversation,362328,19
13094,conversation,362347,47
13095,conversation,362394,33
13106,convert,362427,52
13109,convert,362479,41
13111,convert,362520,26
13114,convert,362546,35
65412,counsel,362581,36
13499,counsel,362617,50
13500,counsel,362667,41
13501,counsel,362708,28
13503,counsel,362736,37
13508,counselor,362773,30
13509,counselor,362803,42
13510,counselor,362845,25
13512,counselor,362870,45
65420,crave,362915,39
13819,crave,362954,26
13820,crave,362980,73
13822,crave,363053,15
13824,crave,363068,39
13877,create,363107,41
13878,create,363148,40
13880,create,363188,18
13881,create,363206,17
65425,crocodile,363223,28
14011,crocodile,363251,63
14013,crocodile,363314,27
14015,crocodile,363341,47
14102,crown,363388,23
14103,crown,363411,32
14105,crown,363443,16
14107,crown,363459,40
14432,customer,363499,50
14433,customer,363549,12
14437,customer,363561,20
14438,customer,363581,43
66042,d,363624,28
15996,d,363652,58
15998,d,363710,15
16000,d,363725,46
14602,damage,363771,27
14604,damage,363798,36
14606,damage,363834,24
14608,damage,363858,43
65436,dancer,363901,43
14635,dancer,363944,37
14636,dancer,363981,61
14638,dancer,364042,36
14645,danger,364078,54
14646,danger,364132,26
14647,danger,364158,55
14648,danger,364213,32
14650,danger,364245,50
65438,dangerous,364295,26
65437,dangerous,364321,32
14652,dangerous,364353,36
14653,dangerous,364389,43
14656,dangerous,364432,32
14657,dangerous,364464,50
14773,dawn,364514,38
14774,dawn,364552,57
14777,dawn,364609,38
14778,dawn,364647,38
14952,death,364685,83
14953,death,364768,46
14954,death,364814,16
14955,death,364830,18
14957,death,364848,41
14961,debate,364889,47
14964,debate,364936,41
14966,debate,364977,30
14968,debate,365007,52
14978,debt,365059,52
14979,debt,365111,38
14981,debt,365149,19
14984,debt,365168,39
15401,deliver,365207,32
15402,deliver,365239,47
15405,deliver,365286,23
15406,deliver,365309,17
15448,democrat,365326,45
15449,democrat,365371,34
15450,democrat,365405,27
15453,democrat,365432,45
15704,descend,365477,56
15695,descend,365533,29
15701,descend,365562,39
15702,descend,365601,50
65468,design,365651,31
15750,design,365682,39
15751,design,365721,38
15753,design,365759,19
15755,design,365778,40
65478,dice,365818,41
16117,dice,365859,48
16110,dice,365907,53
16114,dice,365960,26
16212,difficult,365986,36
16213,difficult,366022,38
16216,difficult,366060,25
16220,difficult,366085,42
16314,dining room,366127,34
16315,dining room,366161,39
16316,dining room,366200,42
16317,dining room,366242,38
16319,dining room,366280,51
16502,discipline,366331,46
16503,discipline,366377,15
16504,discipline,366392,38
16506,discipline,366430,16
16511,discipline,366446,52
16541,discount,366498,15
16542,discount,366513,50
16544,discount,366563,27
16546,discount,366590,47
65492,disgusted,366637,32
16635,disgusted,366669,29
16636,disgusted,366698,51
16639,disgusted,366749,48
16872,disturb,366797,47
16873,disturb,366844,32
16877,disturb,366876,22
16878,disturb,366898,16
16880,disturb,366914,48
16958,division,366962,47
16950,division,367009,31
16951,division,367040,44
16955,division,367084,16
69300,done,367100,39
17206,done,367139,32
17209,done,367171,32
17212,done,367203,15
17214,done,367218,41
17557,drama,367259,50
17559,drama,367309,42
17560,drama,367351,57
17562,drama,367408,44
17564,drama,367452,47
17877,drug,367499,23
17878,drug,367522,50
17889,drug,367572,46
17883,drug,367618,16
65552,due,367634,40
17959,due,367674,43
17960,due,367717,46
17961,due,367763,32
17964,due,367795,19
17965,due,367814,49
17968,dull,367863,40
17976,dull,367903,15
17979,dull,367918,53
17969,dull,367971,37
17974,dull,368008,24
17975,dull,368032,23
18037,dusk,368055,59
18038,dusk,368114,39
18040,dusk,368153,18
18042,dusk,368171,47
18043,dusk,368218,47
18069,dvd,368265,30
18070,dvd,368295,38
18071,dvd,368333,42
18073,dvd,368375,22
18091,dye,368397,35
18092,dye,368432,38
18095,dye,368470,22
18096,dye,368492,48
66043,e,368540,25
18533,e,368565,76
18535,e,368641,15
18537,e,368656,47
18727,electricity,368703,31
18728,electricity,368734,44
18729,electricity,368778,18
18732,electricity,368796,16
18734,electricity,368812,47
18756,elementary,368859,40
18757,elementary,368899,47
18759,elementary,368946,20
18761,elementary,368966,44
18942,emergency,369010,49
18944,emergency,369059,18
18946,emergency,369077,45
18949,emergency,369122,25
19212,engine,369147,53
19213,engine,369200,43
19214,engine,369243,37
19215,engine,369280,23
19217,engine,369303,48
19297,enormous,369351,45
19298,enormous,369396,51
19299,enormous,369447,36
19300,enormous,369483,29
19303,enormous,369512,48
19512,eraser,369560,36
19513,eraser,369596,31
19514,eraser,369627,21
19515,eraser,369648,52
19517,eraser,369700,25
19852,every monday,369725,24
19853,every monday,369749,27
19855,every monday,369776,18
19856,every monday,369794,22
19857,every monday,369816,54
19930,every tuesday,369870,31
19931,every tuesday,369901,27
19933,every tuesday,369928,18
19934,every tuesday,369946,18
19935,every tuesday,369964,48
65649,everything,370012,34
19911,everything,370046,64
19912,everything,370110,39
19915,everything,370149,38
20109,except,370187,53
20110,except,370240,22
20111,except,370262,37
20113,except,370299,18
20115,except,370317,46
20256,exhibit,370363,38
20257,exhibit,370401,36
20260,exhibit,370437,15
20262,exhibit,370452,39
65662,explode,370491,31
20456,explode,370522,39
20457,explode,370561,46
20459,explode,370607,23
65664,express,370630,29
20510,express,370659,37
20511,express,370696,75
20513,express,370771,30
66044,f,370801,23
21568,f,370824,67
21570,f,370891,15
21572,f,370906,43
20836,fairy,370949,52
20837,fairy,371001,64
20838,fairy,371065,18
20839,fairy,371083,26
21524,festival,371109,53
21525,festival,371162,39
21527,festival,371201,32
21529,festival,371233,44
21838,finance,371277,43
21839,finance,371320,18
21841,finance,371338,22
21843,finance,371360,39
65726,firefighter,371399,22
21993,firefighter,371421,49
21994,firefighter,371470,21
21999,firefighter,371491,19
22003,firefighter,371510,41
69326,five,371551,27
65734,five,371578,28
22191,five,371606,29
22192,five,371635,19
22194,five,371654,14
22357,flatter,371668,44
22358,flatter,371712,18
22359,flatter,371730,68
22362,flatter,371798,27
65754,fool,371825,37
22780,fool,371862,33
22772,fool,371895,56
22783,fool,371951,39
22774,fool,371990,69
22974,forgive,372059,50
22975,forgive,372109,13
22976,forgive,372122,35
22978,forgive,372157,14
22980,forgive,372171,48
23038,former,372219,41
65764,former,372260,37
23030,former,372297,43
23031,former,372340,45
23035,former,372385,30
23434,freeway,372415,42
23425,freeway,372457,41
23427,freeway,372498,14
23428,freeway,372512,16
23646,from now on,372528,21
23647,from now on,372549,16
23648,from now on,372565,16
23650,from now on,372581,19
23652,from now on,372600,46
66045,g,372646,24
24523,g,372670,55
24525,g,372725,15
24527,g,372740,39
24043,gang,372779,49
24044,gang,372828,39
24046,gang,372867,24
24048,gang,372891,52
65804,gay,372943,36
24203,gay,372979,37
24194,gay,373016,28
24195,gay,373044,26
24343,geometry,373070,43
24344,geometry,373113,24
24345,geometry,373137,47
24347,geometry,373184,22
24349,geometry,373206,36
65814,get up,373242,20
24498,get up,373262,18
24499,get up,373280,19
24500,get up,373299,34
24502,get up,373333,26
24503,get up,373359,47
24547,gift,373406,35
24548,gift,373441,37
24553,gift,373478,24
24555,gift,373502,41
65841,grab,373543,34
25279,grab,373577,23
25280,grab,373600,17
25282,grab,373617,39
25350,graduation,373656,41
25351,graduation,373697,19
25353,graduation,373716,25
25354,graduation,373741,30
25356,graduation,373771,44
25522,grateful,373815,50
25524,grateful,373865,18
25526,grateful,373883,16
25527,grateful,373899,17
25528,grateful,373916,14
26062,gymnastics,373930,55
26063,gymnastics,373985,20
26067,gymnastics,374005,24
26069,gymnastics,374029,52
27357,h,374081,15
66046,h,374096,21
27355,h,374117,63
27359,h,374180,39
26483,hanukkah,374219,36
26484,hanukkah,374255,17
26485,hanukkah,374272,42
26487,hanukkah,374314,25
65883,heap,374339,26
26931,heap,374365,21
26932,heap,374386,16
26935,heap,374402,20
26937,heap,374422,40
27018,heart attack,374462,65
27019,heart attack,374527,16
27020,heart attack,374543,43
27022,heart attack,374586,24
27023,heart attack,374610,42
27744,holy,374652,47
27754,holy,374699,45
27745,holy,374744,16
27746,holy,374760,44
27748,holy,374804,19
27940,hop,374823,37
27942,hop,374860,17
27943,hop,374877,21
